id,title,Director
11690,Bloodsport,Newt Arnold
3083,Mr. Smith Goes to Washington,Frank Capra
9344,Kids,Larry Clark
10707,The Squid and the Whale,Noah Baumbach
15647,Kissing Jessica Stein,Charles Herman-Wurmfeld
308529,Kickboxer: Vengeance,John Stockwell
4174,Spellbound,Alfred Hitchcock
20156,Exotica,Atom Egoyan
9464,Buffalo '66,Vincent Gallo
49018,Insidious,James Wan
13820,Repo Man,Alex Cox
18079,Nine Queens,Fabián Bielinsky
127918,The Gatekeepers,Dror Moreh
17113,The Ballad of Jack and Rose,Rebecca Miller
129139,The To Do List,Maggie Carey
507,Killing Zoe,Roger Avary
4012,The Believer,Henry Bean
14054,Snow Angels,David Gordon Green
323271,Unsullied,Simeon Rice
10972,Session 9,Brad Anderson
13066,I Want Someone to Eat Cheese With,Jeff Garlin
66025,Mooz-lum,Qasim Basir
11908,Hatchet,Adam Green
3082,Modern Times,Charlie Chaplin
39541,Stolen Summer,Pete Jones
1961,My Name Is Bruce,Bruce Campbell
51820,The Salon,Mark Brown
291362,Road Hard,Adam Carolla
30082,Forty Shades of Blue,Ira Sachs
72913,Amigo,John Sayles
23963,Pontypool,Bruce McDonald
29406,Trucker,James Mottern
361505,Me You and Five Bucks,
104755,The Lords of Salem,Rob Zombie
253306,Housebound,Gerard Johnstone
29595,Wal-Mart: The High Cost of Low Price,Robert Greenwald
46729,Fetching Cody,David Ray
294600,Last I Heard,David Rodriguez
137347,Closer to the Moon,Nae Caranfil
290370,Mutant World,David Winning
426469,Growing Up Smith,Frank Lotito
356841,Checkmate,Timothy Woodward Jr.
301325,#Horror,Tara Subkoff
347755,Wind Walkers,Russell Friedenberg
408,Snow White and the Seven Dwarfs,David Hand
44413,The Holy Girl,Lucrecia Martel
39209,Shalako,Edward Dmytryk
48463,Incident at Loch Ness,Zak Penn
394047,The Dog Lover,Alex Ranarivelo
312791,GirlHouse,Jon Knautz
266034,The Blue Room,Mathieu Amalric
280381,House at the End of the Drive,David Worth
2661,Batman,Leslie H. Martinson
100,"Lock, Stock and Two Smoking Barrels",Guy Ritchie
218500,The Ballad of Gregorio Cortez,Robert M. Young
309,The Celebration,Thomas Vinterberg
27845,Trees Lounge,Steve Buscemi
25784,Journey from the Fall,Ham Tran
52790,The Basket,Rich Cowan
100275,Eddie: The Sleepwalking Cannibal,Boris Rodriguez
295914,Queen of the Mountains,Sadyk Sher-Niyaz
42033,Def-Con 4,Paul Donovan
19187,The Hebrew Hammer,Jonathan Kesselman
46415,Neal 'n' Nikki,Arjun Sablok
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,Craig Moss
27588,Forget Me Not,Tyler Oliver
223,Rebecca,Alfred Hitchcock
9725,Friday the 13th Part 2,Steve Miner
28580,The Lost Weekend,Billy Wilder
23730,C.H.U.D.,Douglas Cheek
84197,Filly Brown,Michael D. Olmos
46256,The Lion of Judah,Deryck Broom
19997,Niagara,Henry Hathaway
43266,How Green Was My Valley,John Ford
278316,Da Sweet Blood of Jesus,Spike Lee
1412,"Sex, Lies, and Videotape",Steven Soderbergh
176,Saw,James Wan
39939,Super Troopers,Jay Chandrasekhar
357834,The Algerian,Giovanni Zelko
215924,The Amazing Catfish,Claudia Sainte-Luce
480,Monsoon Wedding,Mira Nair
14295,You Can Count on Me,Kenneth Lonergan
11219,The Trouble with Harry,Alfred Hitchcock
20770,But I'm a Cheerleader,Jamie Babbit
176124,Home Run,David Boyd
500,Reservoir Dogs,Quentin Tarantino
60400,The Blue Bird,Walter Lang
429,"The Good, the Bad and the Ugly",Sergio Leone
310569,The Second Mother,Anna Muylaert
98369,Blue Like Jazz,Steve Taylor
114065,Down & Out With The Dolls,
89750,"Pink Ribbons, Inc.",Léa Pool
49951,Certifiably Jonathan,James David Pasternak
86331,Desire,Laurent Bouhnik
355629,The Blade of Don Juan,Tom Sanchez
16433,Grand Theft Parsons,David Caffrey
15544,Extreme Movie,Adam Jay Epstein
43884,The Charge of the Light Brigade,Michael Curtiz
107315,Below Zero,Justin Thomas Ostensen
137955,Crowsnest,
13064,Airborne,Rob Bowman
59917,Cotton Comes to Harlem,Ossie Davis
157422,The Wicked Within,Jay Alaimo
310933,Bleeding Hearts,Dylan Bank
7553,Waiting...,Rob McKittrick
12877,Dead Man's Shoes,Shane Meadows
39895,From a Whisper to a Scream,Jeff Burr
102840,Sex With Strangers,
55616,Dracula: Pages from a Virgin's Diary,Guy Maddin
29697,Faith Like Potatoes,Regardt van den Bergh
50037,Beyond the Black Rainbow,Panos Cosmatos
94329,The Raid,Gareth Evans
53502,The Dead Undead,Matthew R. Anderson
202604,The Vatican Exorcisms,Joe Marino
289,Casablanca,Michael Curtiz
27374,Lake Mungo,Joel Anderson
26815,Rocket Singh: Salesman of the Year,Shimit Amin
811,Silent Running,Douglas Trumbull
1366,Rocky,John G. Avildsen
244776,The Sleepwalker,Mona Lerche
5769,Tom Jones,Tony Richardson
277685,Unfriended,Levan Gabriadze
103,Taxi Driver,Martin Scorsese
11298,The Howling,Joe Dante
646,Dr. No,Terence Young
93856,Chernobyl Diaries,Bradley Parker
9003,Hellraiser,Clive Barker
347126,God's Not Dead 2,Harold Cronk
10092,Cry_Wolf,Jeff Wadlow
10643,Godzilla 2000,Takao Okawara
46705,Blue Valentine,Derek Cianfrance
546,Transamerica,Duncan Tucker
76487,The Devil Inside,William Brent Bell
5722,Beyond the Valley of the Dolls,Russ Meyer
39833,Love Me Tender,Robert D. Webb
1781,An Inconvenient Truth,Davis Guggenheim
18712,Sands of Iwo Jima,Allan Dwan
7944,Shine a Light,Martin Scorsese
171424,The Green Inferno,Eli Roth
361475,Departure,Andrew Steggall
113947,The Sessions,Ben Lewin
18570,"Food, Inc.",Robert Kenner
83860,October Baby,Andrew Erwin
41469,Next Stop Wonderland,Brad Anderson
244772,The Skeleton Twins,Craig Johnson
50837,Martha Marcy May Marlene,Sean Durkin
248774,Obvious Child,Gillian Robespierre
10183,Frozen River,Courtney Hunt
159014,20 Feet from Stardom,Morgan Neville
32456,Two Girls and a Guy,James Toback
49963,Walking and Talking,Nicole Holofcener
13508,Who Killed the Electric Car?,Chris Paine
22597,The Broken Hearts Club: A Romantic Comedy,Greg Berlanti
9707,Bubba Ho-tep,Don Coscarelli
37532,Slam,Marc Levin
26791,Brigham City,Richard Dutcher
56666,Fiza,Khalid Mohammed
8675,Orgazmo,Trey Parker
13132,All the Real Girls,David Gordon Green
47686,Dream with the Fishes,
46989,Blue Car,Karen Moncrieff
192132,Palo Alto,Gia Coppola
24424,Ajami,Scandar Copti
13198,Wristcutters: A Love Story,Goran Dukic
244267,I Origins,Mike Cahill
21413,The Battle of Shaker Heights,Kyle Rankin
123678,The Act of Killing,Joshua Oppenheimer
13362,Taxi to the Dark Side,Alex Gibney
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Paul Crowder
62402,Guiana 1838,Rohit Jagessar
206412,Lisa Picard Is Famous,Griffin Dunne
201132,Antarctica: A Year on Ice,Anthony Powell
251471,A LEGO Brickumentary,Kief Davidson
112456,Hardflip,Johnny Remo
20296,Chocolate: Deep Dark Secrets,Vivek Agnihotri
25983,The House of the Devil,Ti West
66195,The Perfect Host,Nick Tomnay
16155,Safe Men,John Hamburg
46727,Speedway Junky,Nickolas Perry
55180,The Last Big Thing,Dan Zukovic
29015,The Specials,Craig Mazin
91122,16 to Life,Becky Smith
18206,Alone With Her,Eric Nicholas
320146,Creative Control,Benjamin Dickinson
13856,Special,Hal Haberman
219716,Sparkler,Darren Stein
43630,The Helix... Loaded,
56491,In Her Line of Fire,Brian Trenchard-Smith
99826,The Jimmy Show,Frank Whaley
186935,Heli,Amat Escalante
357441,Karachi se Lahore,
19344,Loving Annabelle,Katherine Brooks
242083,Hits,David Cross
18869,Jimmy and Judy,Randall Rubin
26673,Frat Party,Robert Bennett
41830,The Party's Over,Guy Hamilton
37694,Proud,Mary Pat Kelly
63287,The Poker House,Lori Petty
335874,Childless,Charlie Levi
34592,ZMD: Zombies of Mass Destruction,Kevin Hamedani
92635,Snow White: A Deadly Summer,David DeCoteau
258755,Hidden Away,Mikel Rueda
96534,My Last Day Without You,Stefan C. Schaefer
21283,Steppin: The Movie,Michael Taliferro
272724,Doc Holliday's Revenge,David DeCoteau
84178,Black Rock,Katie Aselton
101179,Truth or Dare,Robert Heath
52462,The Pet,D. Stevens
269057,Bang Bang Baby,Jeffrey St. Jules
287524,Fear Clinic,Robert Hall
206213,Zombie Hunter,Kevin King
248402,A Fine Step,Jonathan Meyers
29146,Charly,Ralph Nelson
207769,Banshee Chapter,Blair Erickson
271185,Ask Me Anything,Allison Burnett
29731,And Then Came Love,Richard Schenkman
292539,Food Chains,Sanjay Rawal
654,On the Waterfront,Elia Kazan
91070,L!fe Happens,Kat Coiro
2009,"4 Months, 3 Weeks and 2 Days",Cristian Mungiu
323270,The Horror Network Vol. 1,Joseph Graham
2652,Hard Candy,David Slade
9813,The Quiet,Jamie Babbit
60421,Circumstance,Maryam Keshavarz
157354,Fruitvale Station,Ryan Coogler
127867,The Brass Teapot,Ramaa Mosley
3170,Bambi,David Hand
14014,The Hammer,Charles Herman-Wurmfeld
15708,Latter Days,C. Jay Cox
146882,Elza,Mariette Monpierre
215918,1982,Tommy Oliver
84200,"For a Good Time, Call...",Jamie Travis
84184,Celeste & Jesse Forever,Lee Toland Krieger
45767,Time Changer,Rich Christiano
14823,London to Brighton,Paul Andrew Williams
367551,American Hero,Nick Love
343409,Windsor Drive,Natalie Bible'
60243,A Separation,Asghar Farhadi
57294,Crying with Laughter,Justin Molotnikov
11446,Welcome to the Dollhouse,Todd Solondz
47889,Ruby in Paradise,Victor Nunez
25461,Raising Victor Vargas,Peter Sollett
905,Pandora's Box,G.W. Pabst
279759,Harrison Montgomery,
78705,Live-In Maid,Jorge Gaggero
25212,Deterrence,Rod Lurie
26899,The Mudge Boy,Michael Burke
146269,The Young Unknowns,Catherine Jelski
292483,Not Cool,Shane Dawson
14451,Dead Snow,Tommy Wirkola
10105,Saints and Soldiers,Ryan Little
211557,Vessel,Clark Baker
838,American Graffiti,George Lucas
40862,Iraq for Sale: The War Profiteers,Robert Greenwald
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,Dave Willis
84332,Safety Not Guaranteed,Colin Trevorrow
74510,Kevin Hart: Laugh at My Pain,Tim Story
74725,Kill List,Ben Wheatley
58428,The Innkeepers,Ti West
8416,The Conformist,Bernardo Bertolucci
36584,Interview with the Assassin,Neil Burger
13429,Donkey Punch,Olly Blackburn
9022,All the Boys Love Mandy Lane,Jonathan Levine
22530,Bled,Christopher Hutson
288,High Noon,Fred Zinnemann
14275,Hoop Dreams,Steve James
2287,Rize,David LaChapelle
18734,L.I.E.,Michael Cuesta
206197,The Sisterhood of Night,Caryn Waechter
26837,B-Girl,Emily Dell
7859,Half Nelson,Ryan Fleck
302579,Naturally Native,Valerie Red-Horse
51955,Hav Plenty,Christopher Scott Cherot
376004,Adulterers,H.M. Coakley
158752,Escape from Tomorrow,Randy Moore
40658,Starsuckers,Chris Atkins
296943,The Hadza:  Last of the First,Bill Benenson
118612,After,Ryan Smith
138976,Treachery,Travis Romero
323967,Walter,Anna Mastro
3080,Top Hat,Mark Sandrich
2667,The Blair Witch Project,Daniel Myrick
9459,Woodstock,Michael Wadleigh
11598,The Kentucky Fried Movie,John Landis
26916,Mercy Streets,Jon Gunn
181940,Carousel of Revenge,Gene Teigland
125263,Broken Vessels,Scott Ziehl
263503,Water & Power,Richard Montoya
324322,They Will Have to Kill Us First,Johanna Schwartz
331493,Light from the Darkroom,
375950,The Country Doctor,Thomas Lilti
278348,The Maid's Room,Michael Walker
704,A Hard Day's Night,Richard Lester
70875,The Harvest (La Cosecha),U. Roberto Romano
75986,Love Letters,Amy Holden Jones
385636,Juliet and Alfa Romeo,Blaž Završnik
14438,Fireproof,Alex Kendrick
211086,Faith Connections,Pan Nalin
23069,Benji,Joe Camp
83,Open Water,Chris Kentis
89857,High Road,Matt Walsh
30315,Kingdom of the Spiders,John 'Bud' Cardos
14358,Mad Hot Ballroom,Marilyn Agrelo
2056,The Station Agent,Tom McCarthy
41144,To Save A Life,Brian Baugh
35199,Wordplay,Patrick Creadon
14271,Beyond the Mat,Barry W. Blaustein
16653,The Singles Ward,Kurt Hale
14757,Osama,Siddiq Barmak
84401,Sholem Aleichem: Laughing In The Darkness,Joseph Dorman
23655,Groove,Greg Harrison
36825,The R.M.,Kurt Hale
33430,Twin Falls Idaho,Michael Polish
12281,Mean Creek,Jacob Aaron Estes
125052,Hurricane Streets,Morgan J. Freeman
96238,Never Again,Eric Schaeffer
30246,Civil Brand,Neema Barnette
7301,Lonesome Jim,Steve Buscemi
172533,Drinking Buddies,Joe Swanberg
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Molly Bernstein
346,Seven Samurai,Akira Kurosawa
84318,The Other Dream Team,Marius Markevicius
45145,Johnny Suede,Tom DiCillo
13983,Finishing The Game,Justin Lin
45649,Rubber,Quentin Dupieux
19844,Kiss the Bride,C. Jay Cox
21801,The Slaughter Rule,Alex Smith
43933,Monsters,Gareth Edwards
73511,The Californians,Jonathan Parker
43653,The Living Wake,Sol Tryon
139715,Detention of the Dead,Alex Craig Mann
45380,Crazy Stone,Ning Hao
30867,Scott Walker: 30 Century Man,Stephen Kijak
81220,Everything Put Together,Marc Forster
253626,Good Kill,Andrew Niccol
294550,The Outrageous Sophie Tucker,William Gazecki
90369,Now Is Good,Ol Parker
117942,Girls Gone Dead,Michael Hoffman Jr.
380097,America Is Still the Place,
322194,Subconscious,Georgia Hilton
98568,Enter Nowhere,Jack Heller
119657,El Rey de Najayo,Fernando Baez Mella
380733,Fight to the Finish,Warren Sheppard
285743,Alleluia! The Devil's Carnival,Darren Lynn Bousman
362765,The Sound and the Shadow,Justin Paul Miller
379532,Rodeo Girl,Joel Paul Reisig
253261,Born to Fly: Elizabeth Streb vs. Gravity,Catherine Gund
297100,The Little Ponderosa Zoo,
15239,The Toxic Avenger,Lloyd Kaufman
94072,Straight Out of Brooklyn,Matty Rich
4107,Bloody Sunday,Paul Greengrass
325579,Diamond Ruff,
15624,Conversations with Other Women,Hans Canosa
17287,Poultrygeist: Night of the Chicken Dead,Lloyd Kaufman
198370,Mutual Friends,Matthew Watts
3062,42nd Street,Lloyd Bacon
328307,Rise of the Entrepreneur: The Search for a Better Way,
15389,Metropolitan,Whit Stillman
464,As It Is in Heaven,Kay Pollak
308467,Roadside,Eric England
8193,Napoleon Dynamite,Jared Hess
188166,Blue Ruin,Jeremy Saulnier
23827,Paranormal Activity,Oren Peli
1282,Dogtown and Z-Boys,Stacy Peralta
762,Monty Python and the Holy Grail,Terry Gilliam
64499,Quinceañera,Richard Glatzer
281189,Gory Gory Hallelujah,Sue Corcoran
1435,Tarnation,Jonathan Caouette
47546,I Want Your Money,
189711,Love in the Time of Monsters,Matt Jackson
19204,The Beyond,Lucio Fulci
9029,What Happens in Vegas,Tom Vaughan
18045,The Dark Hours,Paul Fox
11240,My Beautiful Laundrette,Stephen Frears
43743,Fabled,
157909,Show Me,Cassandra Nicolaou
10238,Cries and Whispers,Ingmar Bergman
3059,Intolerance,D.W. Griffith
15800,Trekkies,Roger Nygard
65203,The Broadway Melody,Harry Beaumont
764,The Evil Dead,Sam Raimi
103620,Maniac,Franck Khalfoun
319069,Censored Voices,Mor Loushy
14278,Murderball,Henry Alex Rubin
25678,American Ninja 2: The Confrontation,Sam Firstenberg
79161,51 Birch Street,Doug Block
371690,Rotor DR1,Chad Kapper
389,12 Angry Men,Sidney Lumet
52032,My Dog Tulip,Paul Fierlinger
3078,It Happened One Night,Frank Capra
38810,Dogtooth,Yorgos Lanthimos
21525,Tupac: Resurrection,Lauren Lazin
55123,Tumbleweeds,Gavin O'Connor
11980,The Prophecy,Gregory Widen
11956,When the Cat's Away,Cédric Klapisch
1550,Pieces of April,Peter Hedges
162396,The Big Swap,Niall Johnson
26518,Old Joy,Kelly Reichardt
8942,Wendy and Lucy,Kelly Reichardt
68412,3 Backyards,Eric Mendelsohn
2786,Pierrot le Fou,Jean-Luc Godard
87943,Sisters in Law,Kim Longinotto
73981,Ayurveda: Art of Being,Pan Nalin
91721,Nothing But a Man,Michael Roemer
118452,"First Love, Last Rites",Jesse Peretz
47534,Fighting Tommy Riley,Eddie O'Flaherty
40914,Royal Kill,Babar Ahmed
365052,The Looking Glass,John D. Hancock
13282,Death Race 2000,Paul Bartel
250184,Locker 13,Jason Marsden
426067,Midnight Cabaret,Pece Dingo
324352,Anderson's Cross,Jerome Elston Scott
318040,Bizarre,Étienne Faure
27420,Graduation Day,Herb Freed
80468,Some Guy Who Kills People,Jack Perez
84188,Compliance,Craig Zobel
2255,Chasing Amy,Kevin Smith
50035,Lovely & Amazing,Nicole Holofcener
300327,Death Calls,
14290,Better Luck Tomorrow,Justin Lin
29371,The Incredibly True Adventure of Two Girls In Love,Maria Maggenti
44490,Chuck & Buck,Miguel Arteta
32222,American Desi,Piyush Dinker Pandya
378237,Amidst the Devil's Wings,
431,Cube,Vincenzo Natali
76996,Love and Other Catastrophes,Emma-Kate Croghan
51942,I Married a Strange Person!,Bill Plympton
1424,November,Greg Harrison
60420,Like Crazy,Drake Doremus
325123,Teeth and Blood,
142132,Sugar Town,Allison Anders
20520,The Motel,Michael Kang
109729,The Canyons,Paul Schrader
78307,On the Outs,Lori Silverbush
12247,Shotgun Stories,Jeff Nichols
29917,Exam,Stuart Hazeldine
70687,The Sticky Fingers of Time,Hilary Brougher
60463,Sunday School Musical,Rachel Goldenberg
46252,Rust,Corbin Bernsen
24869,Ink,Jamin Winans
77934,The Christmas Bunny,Tom Seidman 
34697,Butterfly,Matt Cimber
320435,UnDivided,
150211,The Frozen,Andrew Hyatt
306667,Horse Camp,Joel Paul Reisig
274758,Give Me Shelter,Kristin Rizzo
3060,The Big Parade,King Vidor
40963,Little Big Top,
173224,Along the Roadside,Zoran Lisinac
18533,Bronson,Nicolas Winding Refn
376010,Western Religion,James O'Brien
139948,Burn,Tom Putnam
77332,Urbania,Jon Matthews
70478,The Stewardesses,Al Silliman Jr.
35073,"The Beast from 20,000 Fathoms",Eugène Lourié
9659,Mad Max,George Miller
10218,Swingers,Doug Liman
391,A Fistful of Dollars,Sergio Leone
43595,She Done Him Wrong,Lowell Sherman
194588,Short Cut to Nirvana: Kumbh Mela,
54897,The Grace Card,David Evans 
83588,Middle of Nowhere,Ava DuVernay
53256,Three,Tom Tykwer
40920,The Business of Fancydancing,Sherman Alexie
287815,Call + Response,Justin Dillon
54702,Malevolence,Stevan Mena
176074,Reality Show,Adam Rifkin
69270,Super Hybrid,Eric Valette
5759,Baghead,Jay Duplass
402515,American Beast,Livingston Oden
126141,The Case of the Grinning Cat,Chris Marker
48035,Ordet,Carl Theodor Dreyer
14758,Good Dick,Marianna Palka
13363,The Man from Earth,Richard Schenkman
37985,The Trials Of Darryl Hunt,Ricki Stern
25786,Samantha: An American Girl Holiday,Nadia Tass
36549,Yesterday Was a Lie,James Kerwin
361398,Theresa Is a Mother,Darren Press
289180,H.,Rania Attieh
288927,Archaeology of a Woman,Sharon Greytak
21334,Children of Heaven,Majid Majidi
79120,Weekend,Andrew Haigh
27995,She's Gotta Have It,Spike Lee
253290,Butterfly Girl,Cary Bell
344466,The World Is Mine,Nicolae Constantin Tanase
55420,Another Earth,Mike Cahill
5822,Sweet Sweetback's Baadasssss Song,Melvin Van Peebles
408429,Perfect Cowboy,Ken Roht
39141,Tadpole,Gary Winick
5723,Once,John Carney
28666,The Woman Chaser,Robinson Devor
30979,The Horse Boy,Michel O. Scott
50497,When the Lights Went Out,Pat Holden
354624,Heroes of Dirt,Eric Bugbee
13187,A Charlie Brown Christmas,Bill Melendez
335244,Antarctic Edge: 70° South,Dena Seidel
178862,Aroused,Deborah Anderson
331745,Top Spin,Sara Newens
1779,Roger & Me,Michael Moore
282128,An American in Hollywood,Sai Varadan
86812,Sound of My Voice,Zal Batmanglij
38786,The Blood of My Brother: A Story of Death in Iraq,
84355,Your Sister's Sister,Lynn Shelton
18632,A Dog's Breakfast,David Hewlett
40652,The Married Woman,Jean-Luc Godard
339408,The Birth of a Nation,Nate Parker
266857,The Work and The Story,Nathan Smith Jones
18925,Facing the Giants,Alex Kendrick
299245,The Gallows,Travis Cluff
985,Eraserhead,David Lynch
34101,Hollywood Shuffle,Robert Townsend
9821,The Mighty,Peter Chelsom
65448,Penitentiary,Jamaa Fanaka
18841,The Lost Skeleton of Cadavra,Larry Blamire
272726,Dude Where's My Dog?,Stephen Langford
175291,Cheap Thrills,E.L. Katz
80215,Indie Game: The Movie,Lisanne Pajot
13538,Straightheads,Dan Reed
51130,Open Secret,John Reinhardt
270554,Echo Dr.,Patrick Ryan Sims
72086,The Night Visitor,László Benedek
268917,The Past Is a Grotesque Animal,Jason Miller
64973,"Peace, Propaganda & the Promised Land",Sut Jhally
473,Pi,Darren Aronofsky
90414,"I Love You, Don't Touch Me!",Julie Davis
111794,20 Dates,Myles Berkowitz
360188,Queen Crab,Brett Piper
9372,Super Size Me,Morgan Spurlock
85860,The FP,Brandon Trost
244534,Happy Christmas,Joe Swanberg
33468,The Brain That Wouldn't Die,Joseph Green
294086,Tiger Orange,Wade Gasque
139998,Supporting Characters,Daniel Schechter
74777,Absentia,Mike Flanagan
16388,The Brothers McMullen,Edward Burns
159770,The Dirties,Matt Johnson
42109,Gabriela,Bruno Barreto
47607,Tiny Furniture,Lena Dunham
193603,Hayride,Terron R. Parsons
84659,The Naked Ape,Daniel Mellitz
322745,Counting,Jem Cohen
20981,The Call of Cthulhu,Andrew Leman
174362,Bending Steel,Dave Carroll
242095,The Signal,William Eubank
250902,The Image Revolution,Patrick Meaney
158895,This Is Martin Bonner,Chad Hartigan
222250,A True Story,Malcolm Goodwin
18292,George Washington,David Gordon Green
125537,Smiling Fish & Goat On Fire,Kevin Jordan
326576,Dawn of the Crescent Moon,Kirk Loudon
228550,Raymond Did It,Travis Legge
13963,The Last Waltz,Martin Scorsese
290391,"Run, Hide, Die",Collin Joseph Neal
44770,The Exploding Girl,Bradley Rust Gray
69382,The Legend of God's Gun,Mike Bruce
40769,Mutual Appreciation,Andrew Bujalski
220490,Her Cry: La Llorona Investigation,Damir Catic
42151,Down Terrace,Ben Wheatley
2292,Clerks,Kevin Smith
42497,Pink Narcissus,James Bidgood
33693,Funny Ha Ha,Andrew Bujalski
14585,In the Company of Men,Neil LaBute
185465,Manito,Eric Eason
38780,Rampage,Uwe Boll
14022,Slacker,Richard Linklater
366967,Dutch Kills,Joseph Mazzella
255266,Dry Spell,Travis Legge
17345,Flywheel,Alex Kendrick
226458,Backmask,Marcus Nispel
24055,The Puffy Chair,Jay Duplass
287625,Stories of Our Lives,Jim Chuchu
44990,Breaking Upwards,Daryl Wein
86304,All Superheroes Must Die,Jason Trost
692,Pink Flamingos,John Waters
39851,Clean,Olivier Assayas
13898,The Circle,Jafar Panahi
157185,Tin Can Man,Ivan Kavanagh
36095,Cure,Kiyoshi Kurosawa
182291,On The Downlow,Tadeo Garcia
286939,Sanctuary: Quite a Conundrum,Thomas L. Phillips
124606,Bang,Ash Baron-Cohen
14337,Primer,Shane Carruth
67238,Cavite,Neill Dela Llana
9367,El Mariachi,Robert Rodriguez
72766,Newlyweds,Edward Burns
231617,"Signed, Sealed, Delivered",Scott Smith
126186,Shanghai Calling,Daniel Hsia
25975,My Date with Drew,Brian Herzlinger
