budget,id,original_language,original_title,popularity,release_date,revenue,runtime,title,vote_average,vote_count,genres
12000000,31915,en,Prophecy,8.61659,1979-01-01,54000000,102.0,Prophecy,5.4,25,Horror_Science Fiction
12000000,11601,en,Stir of Echoes,6.044161,1999-09-10,21133087,99.0,Stir of Echoes,6.5,330,Horror_Mystery_Thriller
12000000,205220,en,Philomena,29.019504,2013-11-01,100129872,98.0,Philomena,7.4,579,Drama
0,11354,en,The Upside of Anger,6.2464,2005-01-23,0,118.0,The Upside of Anger,6.4,72,Comedy_Drama
0,16241,en,The Boys from Brazil,5.315213,1978-10-05,0,125.0,The Boys from Brazil,6.6,101,Horror_Drama_Thriller_Science Fiction
12000000,14191,en,Aquamarine,16.931846,2006-03-03,23006849,104.0,Aquamarine,5.8,364,Fantasy_Romance_Family_Comedy
12000000,286565,en,Paper Towns,64.610671,2015-06-18,85512300,109.0,Paper Towns,6.1,1937,Drama_Mystery_Romance
0,26710,en,My Baby's Daddy,4.480167,2004-01-09,51,86.0,My Baby's Daddy,4.3,15,Comedy
12000000,129670,en,Nebraska,29.223881,2013-09-21,17654912,115.0,Nebraska,7.4,636,Drama_Adventure
0,9059,en,Tales from the Crypt: Demon Knight,7.710797,1995-01-13,0,92.0,Tales from the Crypt: Demon Knight,6.7,94,Horror_Comedy_Thriller
12000000,34549,en,Max Keeble's Big Move,1.081822,2001-10-05,17292381,86.0,Max Keeble's Big Move,5.4,33,Comedy_Family_Fantasy_Science Fiction
12000000,57157,en,Young Adult,16.183746,2011-12-16,22939027,94.0,Young Adult,5.6,364,Comedy_Drama
12000000,1948,en,Crank,47.992817,2006-08-31,42931041,88.0,Crank,6.6,1151,Action_Thriller_Crime
0,28353,en,How to Be a Player,1.20245,1997-08-06,13960203,93.0,Def Jam's How to Be a Player,5.3,8,Comedy_Romance
12000000,46889,en,Living Out Loud,0.700792,1998-10-30,12902790,100.0,Living Out Loud,5.3,11,Comedy_Drama_Romance
0,38093,en,Just Wright,10.409253,2010-05-14,21520719,100.0,Just Wright,6.1,99,Comedy_Drama_Romance
0,14976,en,Rachel Getting Married,14.345428,2008-10-03,0,113.0,Rachel Getting Married,6.1,163,Drama
12000000,11027,en,The Postman Always Rings Twice,6.803763,1981-03-20,0,122.0,The Postman Always Rings Twice,6.4,110,Romance_Crime_Drama
0,3635,en,Girl with a Pearl Earring,19.944479,2003-08-31,31466789,101.0,Girl with a Pearl Earring,6.4,377,Drama_Romance
14000000,387,de,Das Boot,26.967494,1981-09-16,85000000,149.0,Das Boot,7.9,613,Action_Drama_History_War_Adventure
12000000,6020,en,Sorority Boys,3.444542,2002-03-22,0,93.0,Sorority Boys,4.6,47,Comedy
0,122906,en,About Time,74.817641,2013-08-16,87100449,123.0,About Time,7.8,2067,Comedy_Drama_Science Fiction
0,9550,zh,十面埋伏,21.064082,2004-05-19,92863945,119.0,House of Flying Daggers,7.1,439,Adventure_Drama_Action_Romance
12000000,60599,en,Arbitrage,16.40512,2012-09-14,35485056,100.0,Arbitrage,6.1,294,Drama_Thriller
12000000,227719,en,Project Almanac,32.940597,2015-01-30,32248241,106.0,Project Almanac,6.4,933,Science Fiction_Thriller
12000000,14299,en,Cadillac Records,13.427427,2008-12-05,0,109.0,Cadillac Records,6.9,86,Drama_History_Music
0,19419,en,Screwed,5.359381,2000-05-12,0,81.0,Screwed,4.9,23,Action_Comedy
8000000,12088,en,Fortress,8.708229,1992-09-30,6739141,95.0,Fortress,5.7,168,Action_Thriller_Science Fiction
12000000,14799,en,For Your Consideration,4.330428,2006-11-22,5542025,86.0,For Your Consideration,5.9,43,Comedy_Drama
0,9466,en,Celebrity,7.594593,1998-09-07,0,113.0,Celebrity,6.0,111,Drama_Comedy
12000000,7510,en,Running with Scissors,4.770195,2006-10-27,6754898,116.0,Running with Scissors,5.8,78,Drama_Comedy
12000000,31246,en,From Justin to Kelly,1.623338,2003-06-20,4922166,90.0,From Justin to Kelly,3.0,23,Comedy_Romance
12000000,61752,en,Girl 6,2.993939,1996-03-22,4939939,108.0,Girl 6,5.7,16,Comedy
12000000,10944,en,In the Cut,10.536092,2003-09-09,23,119.0,In the Cut,4.6,89,Mystery_Thriller
12000000,10362,en,Two Lovers,8.290636,2008-11-19,3148182,110.0,Two Lovers,6.6,154,Drama_Romance
0,14778,en,Last Orders,3.603842,2001-09-10,0,109.0,Last Orders,6.0,22,Comedy_Drama
11000000,1255,ko,괴물,27.65527,2006-07-27,88489643,119.0,The Host,6.7,537,Horror_Drama_Science Fiction
0,45226,en,The Pursuit of D.B. Cooper,1.379643,1981-11-13,0,100.0,The Pursuit of D.B. Cooper,6.8,4,Adventure_Crime_Thriller
12000000,10212,en,Ravenous,9.164386,1999-03-16,0,100.0,Ravenous,6.9,141,Comedy_Horror_Thriller_Western
12000000,8669,en,Charlie Bartlett,9.779444,2008-02-22,0,97.0,Charlie Bartlett,6.5,225,Comedy_Drama
12400000,179144,it,La grande bellezza,32.523573,2013-05-21,8371085,142.0,The Great Beauty,7.3,720,Comedy_Drama
0,16857,en,The Dangerous Lives of Altar Boys,2.24888,2002-06-14,0,104.0,The Dangerous Lives of Altar Boys,6.4,53,Comedy_Drama
12000000,86825,en,Stoker,27.322212,2013-02-28,12077441,99.0,Stoker,6.5,882,Drama_Horror_Thriller
12000000,844,zh,2046,12.664787,2004-05-20,19271312,129.0,2046,6.9,206,Fantasy_Drama_Science Fiction_Romance
12000000,8060,en,Married Life,3.004432,2007-09-12,0,90.0,Married Life,6.1,38,Crime_Drama_Romance
12000000,15907,en,Duma,4.795244,2005-04-22,0,100.0,Duma,6.9,41,Adventure_Drama_Family
12000000,38448,en,Ondine,5.841285,2009-09-14,1644755,111.0,Ondine,6.5,84,Drama_Romance
12000000,327,ja,Brother,5.327714,2000-09-09,15250000,114.0,Brother,6.8,107,Crime_Drama_Thriller
1200000,9260,en,Welcome to Collinwood,3.582733,2002-05-24,0,86.0,Welcome to Collinwood,6.2,50,Comedy
0,61337,en,Critical Care,2.678715,1997-10-31,0,107.0,Critical Care,6.1,9,Comedy_Drama
8000000,13079,en,The Life Before Her Eyes,9.728143,2007-09-08,0,90.0,The Life Before Her Eyes,6.1,88,Thriller_Drama_Mystery
0,89325,en,Darling Companion,2.303865,2012-04-20,0,103.0,Darling Companion,5.3,22,Drama_Romance
12000000,4170,en,Trade,11.237374,2007-01-23,0,120.0,Trade,6.8,67,Drama_Thriller
0,41508,hu,Sorstalanság,1.906807,2005-02-10,0,140.0,Fateless,6.5,28,War_Drama
12000000,12479,en,Breakfast of Champions,2.695896,1999-02-13,0,110.0,Breakfast of Champions,5.2,28,Comedy
0,44555,zh,三枪拍案惊奇,1.416796,2009-12-11,0,95.0,"A Woman, a Gun and a Noodle Shop",4.8,13,Comedy_Drama_Thriller
7500000,10133,en,Cypher,11.636883,2002-10-01,0,95.0,Cypher,6.7,192,Thriller_Science Fiction_Mystery
12000000,21345,zh,南京!南京!,4.793348,2009-04-22,10652498,132.0,City of Life and Death,7.6,55,Drama_History_War
19000000,173931,zh,兔侠传奇,0.738652,2011-01-01,2570000,89.0,Legend of a Rabbit,3.0,3,Animation_Family_Action_Adventure_Comedy
12000000,61984,ja,Space Battleship Yamato,5.158067,2010-12-01,11212294,131.0,Space Battleship Yamato,6.3,59,Science Fiction
20000000,50601,en,5 Days of War,5.727602,2011-04-14,17479,113.0,5 Days of War,5.8,62,War_Drama
12000000,26466,en,Triangle,25.496926,2009-10-16,0,99.0,Triangle,6.9,612,Horror
1200000,345003,en,10 Days in a Madhouse,0.489271,2015-11-20,0,111.0,10 Days in a Madhouse,4.3,5,Drama
12000000,236751,en,Heaven is for Real,11.150261,2014-04-16,101332962,99.0,Heaven is for Real,6.0,229,Drama
10000000,107,en,Snatch,53.595686,2000-09-01,83557872,103.0,Snatch,7.7,2912,Thriller_Crime
0,357837,cs,Dancin' It's On,0.186234,2015-10-16,0,89.0,Dancin' It's On,4.3,2,Drama_Romance
11500000,8913,en,Pet Sematary,20.747994,1989-04-21,57469467,103.0,Pet Sematary,6.4,407,Drama_Horror
0,13889,ja,まあだだよ,2.930853,1993-04-17,0,134.0,Madadayo,7.5,20,Drama
11500000,18530,en,The Cry of the Owl,4.75919,2009-02-07,0,101.0,The Cry of the Owl,5.5,29,Drama
0,358451,zh,三城记,0.753362,2015-08-28,0,130.0,A Tale of Three Cities,6.3,5,Drama_History_Romance
11000000,927,en,Gremlins,45.072136,1984-06-07,153083102,106.0,Gremlins,6.9,1596,Fantasy_Horror_Comedy
11000000,11,en,Star Wars,126.393695,1977-05-25,775398007,121.0,Star Wars,8.1,6624,Adventure_Action_Science Fiction
11500000,291870,en,Dirty Grandpa,56.805781,2016-01-21,94073028,102.0,Dirty Grandpa,5.7,1406,Comedy
11000000,907,en,Doctor Zhivago,12.854853,1965-12-22,111858363,197.0,Doctor Zhivago,7.4,247,Drama_Romance_War
0,206563,pt,Trash,14.637357,2014-10-09,0,112.0,Trash,7.1,242,Adventure_Crime_Drama_Thriller
0,11887,en,High School Musical 3: Senior Year,21.801188,2008-10-22,0,116.0,High School Musical 3: Senior Year,6.2,821,Comedy_Drama_Family_Music_Romance
25000000,45317,en,The Fighter,31.019381,2010-12-17,93617009,116.0,The Fighter,7.2,1486,Drama
11000000,12094,en,Jackass Number Two,11.227087,2006-09-22,72778712,95.0,Jackass Number Two,6.4,298,Action_Comedy_Documentary
11000000,10377,en,My Cousin Vinny,19.231507,1992-03-13,64088552,120.0,My Cousin Vinny,7.3,384,Comedy_Drama
11000000,249164,en,If I Stay,31.162838,2014-08-21,78874843,106.0,If I Stay,7.3,1368,Drama
12000000,256092,en,Drive Hard,3.94487,2014-05-26,0,96.0,Drive Hard,3.9,74,Action_Comedy_Crime
11000000,9942,en,Major League,7.559192,1989-02-16,49797148,107.0,Major League,6.6,217,Comedy
0,10748,en,St. Trinian's,7.377587,2007-12-21,0,101.0,St. Trinian's,5.6,142,Comedy_Family_Science Fiction
13000000,1817,en,Phone Booth,38.018085,2002-09-09,97837138,81.0,Phone Booth,6.7,1062,Thriller_Drama
11000000,10229,en,A Walk to Remember,33.283554,2002-01-25,41227069,101.0,A Walk to Remember,7.5,1018,Drama_Romance
11000000,687,en,Dead Man Walking,15.864928,1995-12-29,39363635,122.0,Dead Man Walking,7.3,337,Drama
10500000,796,en,Cruel Intentions,23.449703,1999-03-05,75902208,97.0,Cruel Intentions,6.6,827,Drama_Romance_Thriller
11000000,22804,en,Saw VI,31.900899,2009-10-22,68233629,90.0,Saw VI,6.0,722,Horror_Mystery
11000000,10156,en,History of the World: Part I,14.282314,1981-06-12,31672907,92.0,History of the World: Part I,6.5,204,Comedy
11000000,12837,en,The Secret Life of Bees,7.645979,2008-09-17,38105395,114.0,The Secret Life of Bees,7.4,158,Adventure
11000000,17708,en,Corky Romano,3.495758,2001-10-12,23978402,86.0,Corky Romano,4.1,54,Action_Comedy_Crime
12000000,13937,en,Raising Cain,7.558959,1992-08-07,37170057,91.0,Raising Cain,5.9,65,Drama_Horror_Thriller_Crime
11,28932,en,F.I.S.T.,3.375208,1978-04-26,11,145.0,F.I.S.T.,6.4,29,Drama_Action
12000000,31909,en,Invaders from Mars,4.234269,1986-01-01,4884663,100.0,Invaders from Mars,5.5,57,Science Fiction
11000000,167073,en,Brooklyn,39.337949,2015-10-20,62076141,111.0,Brooklyn,7.2,1213,Drama_Romance
11000000,3175,en,Barry Lyndon,29.543331,1975-12-18,20000000,184.0,Barry Lyndon,7.7,505,Drama_Romance_War
24000000,14369,en,Out Cold,4.12064,2001-11-21,14782676,89.0,Out Cold,5.8,53,Comedy
24000000,16888,en,The Ladies Man,2.259537,2000-10-13,13700000,84.0,The Ladies Man,5.7,34,Comedy
11000000,121826,en,Quartet,7.722021,2012-09-08,59520298,98.0,Quartet,6.3,139,Drama_Comedy_Romance
11000000,10646,en,Tomcats,7.063053,2001-03-30,23430766,95.0,Tomcats,4.9,74,Comedy_Romance
11000000,12149,en,Frailty,16.003958,2001-11-17,13110448,100.0,Frailty,7.0,334,Drama_Thriller_Crime
11000000,304357,en,Woman in Gold,21.204929,2015-04-10,61619773,120.0,Woman in Gold,7.3,440,Drama
0,11184,en,Kinsey,6.799314,2004-09-04,0,118.0,Kinsey,6.6,131,Drama
11000000,766,en,Army of Darkness,33.758281,1992-10-09,0,81.0,Army of Darkness,7.3,838,Fantasy_Horror_Comedy
14000000,20009,en,Slackers,9.371811,2002-02-01,6413915,86.0,Slackers,5.4,60,Comedy_Romance
11000000,1587,en,What's Eating Gilbert Grape,33.282794,1993-12-17,30000000,118.0,What's Eating Gilbert Grape,7.5,919,Romance_Drama
10000000,30973,en,The Visual Bible: The Gospel of John,3.208172,2003-09-11,4069090,125.0,The Visual Bible: The Gospel of John,8.2,12,Drama_History
11000000,11109,en,Vera Drake,4.131918,2004-10-22,0,125.0,Vera Drake,6.8,80,Crime_Drama
0,9027,en,The Guru,4.093288,2002-08-21,0,91.0,The Guru,5.1,75,Comedy_Romance
11000000,63020,en,The Perez Family,1.187671,1995-05-12,2832826,113.0,The Perez Family,6.6,9,Comedy_Drama_Romance
11000000,86829,en,Inside Llewyn Davis,36.319205,2013-10-06,32935319,105.0,Inside Llewyn Davis,7.2,834,Drama_Music
0,11065,en,O,4.146752,2001-08-31,16017403,95.0,O,5.8,75,Drama_Romance_Thriller
11000000,13888,en,Return to the Blue Lagoon,9.705589,1991-08-02,2807854,98.0,Return to the Blue Lagoon,5.1,153,Drama_Adventure_Romance
11000000,42345,en,The Molly Maguires,1.396985,1970-01-27,2200000,124.0,The Molly Maguires,5.9,16,Drama_History
0,13994,en,Romance & Cigarettes,4.056774,2005-09-13,2945242,105.0,Romance & Cigarettes,6.0,33,Comedy_Music_Romance
11000000,1590,en,Copying Beethoven,5.062687,2006-09-10,0,104.0,Copying Beethoven,6.2,42,Drama
0,62728,en,Brighton Rock,3.122152,2010-09-13,0,111.0,Brighton Rock,5.6,35,Drama_Thriller_Crime
10800000,11917,en,Saw V,32.943848,2008-10-23,113857533,92.0,Saw V,5.9,820,Horror_Thriller_Crime
0,45138,it,Gli intoccabili,0.700127,1969-04-01,0,116.0,Machine Gun McCain,7.3,6,Drama_Action_Thriller_Crime_Foreign
11000000,80271,en,LOL,31.763201,2012-02-10,0,97.0,LOL,5.9,881,Drama_Comedy_Romance
0,4657,en,Jindabyne,8.950864,2006-07-20,0,123.0,Jindabyne,5.7,25,Crime_Drama_Mystery_Thriller
7400000,14395,hi,कभी अलविदा ना कहना,3.246903,2006-08-11,17000000,193.0,Kabhi Alvida Naa Kehna,6.1,42,Drama_Romance
14000000,24137,en,An Ideal Husband,4.519523,1999-04-15,18535191,97.0,An Ideal Husband,6.3,46,Drama_Comedy_Romance
0,190847,en,The Last Days on Mars,18.764453,2013-08-11,0,98.0,The Last Days on Mars,5.2,302,Science Fiction_Thriller_Horror
0,11056,en,Darkness,6.340135,2002-10-02,0,102.0,Darkness,5.6,112,Horror
10500000,62,en,2001: A Space Odyssey,86.201184,1968-04-10,68700000,149.0,2001: A Space Odyssey,7.9,2998,Science Fiction_Mystery_Adventure
10500000,601,en,E.T. the Extra-Terrestrial,56.105798,1982-04-03,792910554,115.0,E.T. the Extra-Terrestrial,7.3,3269,Science Fiction_Adventure_Family_Fantasy
10000000,13067,en,In the Land of Women,12.792446,2007-04-16,17500000,97.0,In the Land of Women,5.8,160,Romance_Comedy_Drama
0,25379,en,The Blue Butterfly,1.985552,2004-02-20,0,97.0,The Blue Butterfly,6.8,6,Adventure_Drama_Family
10500000,88641,en,There Goes My Baby,0.037073,1994-09-02,123509,99.0,There Goes My Baby,8.5,2,Drama_Comedy
0,58051,hi,Housefull,0.12082,2010-04-30,0,135.0,Housefull,5.2,29,Drama_Comedy_Romance_Foreign
11000000,14877,en,September Dawn,3.646848,2007-05-17,0,110.0,September Dawn,5.0,16,Drama_Action_History_Western_Romance
12000000,96399,en,For Greater Glory - The True Story of Cristiada,5.759545,2012-06-01,9622846,145.0,For Greater Glory - The True Story of Cristiada,6.4,35,History_Drama
11000000,304410,fr,La Famille Bélier,25.302978,2014-12-17,0,105.0,The Bélier Family,7.0,766,Comedy_Drama_Music
10000000,489,en,Good Will Hunting,43.734886,1997-12-05,225933435,126.0,Good Will Hunting,7.9,2811,Drama
11000000,373314,en,Misconduct,10.016909,2016-02-05,0,106.0,Misconduct,5.3,149,Drama_Thriller
10000000,214,en,Saw III,33.124871,2006-10-27,163876815,108.0,Saw III,6.1,1071,Horror_Thriller_Crime
10000000,10890,en,Stripes,10.892398,1981-06-25,85300000,106.0,Stripes,6.5,249,Action_Comedy
28000000,1588,en,Bring It On,14.754281,2000-08-25,90449929,98.0,Bring It On,5.8,568,Comedy
10000000,316727,en,The Purge: Election Year,53.727146,2016-06-29,118587880,105.0,The Purge: Election Year,6.1,1306,Action_Horror_Thriller
10000000,10314,en,She's All That,8.9876,1999-01-29,103166989,95.0,She's All That,5.7,418,Comedy_Romance
10000000,663,en,Saw IV,29.244768,2007-10-25,139352633,93.0,Saw IV,5.9,903,Horror_Thriller_Crime
10000000,11804,en,White Noise,14.447723,2005-01-07,91196419,101.0,White Noise,5.6,261,Drama_Horror_Thriller
6000000,16781,en,Madea's Family Reunion,5.882208,2006-02-24,57231524,110.0,Madea's Family Reunion,6.0,77,Drama_Comedy_Romance
13800000,11873,en,The Color of Money,17.3393,1986-10-07,52293982,119.0,The Color of Money,6.7,291,Drama
10000000,9289,en,The Longest Day,19.524972,1962-09-25,50100000,178.0,The Longest Day,7.2,234,Action_Drama_History_War
10000000,10414,en,The Mighty Ducks,8.932837,1992-10-01,50752337,101.0,The Mighty Ducks,6.4,198,Comedy_Family
10000000,1970,en,The Grudge,35.695442,2004-10-22,183474602,92.0,The Grudge,5.8,865,Horror_Mystery_Thriller
12000000,9614,en,Happy Gilmore,26.598884,1996-02-16,41205099,92.0,Happy Gilmore,6.5,755,Comedy
10000000,8922,en,Jeepers Creepers,23.316208,2001-07-01,59217789,90.0,Jeepers Creepers,6.1,720,Horror_Thriller
10000000,1648,en,Bill & Ted's Excellent Adventure,25.929893,1989-02-17,40485039,90.0,Bill & Ted's Excellent Adventure,6.7,454,Adventure_Comedy_Science Fiction
10000000,17917,en,Oliver!,8.305998,1968-09-26,37402877,153.0,Oliver!,7.0,103,Drama_Family_Music
10000000,74534,en,The Best Exotic Marigold Hotel,21.258991,2011-11-28,136836156,124.0,The Best Exotic Marigold Hotel,6.9,459,Drama_Comedy
10000000,19405,en,Recess: School's Out,5.699058,2001-01-27,44460850,83.0,Recess: School's Out,6.6,67,Science Fiction_Animation_Comedy_Family
12305523,9355,en,Mad Max Beyond Thunderdome,36.582038,1985-06-29,36230219,107.0,Mad Max Beyond Thunderdome,5.9,748,Action_Adventure_Science Fiction
10000000,10999,en,Commando,34.224204,1985-10-03,57500000,90.0,Commando,6.4,742,Action_Adventure_Thriller
10000000,321258,en,The Boy,38.179483,2016-01-22,64188367,97.0,The Boy,5.8,1102,Horror_Mystery_Thriller
10000000,44040,en,Devil,30.934688,2010-01-13,33583175,80.0,Devil,5.8,816,Horror_Mystery_Thriller
20000000,10426,en,Friday After Next,7.499639,2002-11-22,33526835,85.0,Friday After Next,6.0,100,Comedy
10000000,280092,en,Insidious: Chapter 3,45.946524,2015-06-04,104303851,97.0,Insidious: Chapter 3,6.2,983,Drama_Horror_Thriller
10000000,13938,en,The Last Dragon,4.928777,1985-03-22,25754284,108.0,The Last Dragon,6.4,69,Action_Adventure_Comedy
10000000,10163,en,The Lawnmower Man,10.125029,1992-03-05,32101000,108.0,The Lawnmower Man,5.4,197,Horror_Thriller_Science Fiction
9000000,12182,en,Nick and Norah's Infinite Playlist,20.452449,2008-10-03,32973937,89.0,Nick and Norah's Infinite Playlist,6.4,379,Comedy_Music_Romance
10000000,1832,en,Dogma,14.543435,1999-11-12,30652890,130.0,Dogma,6.8,823,Fantasy_Comedy_Adventure
10000000,9034,en,The Banger Sisters,6.015354,2002-09-20,0,98.0,The Banger Sisters,5.5,62,Comedy_Drama
10000000,15301,en,Twilight Zone: The Movie,12.902975,1983-06-24,29450919,101.0,Twilight Zone: The Movie,6.2,161,Drama_Fantasy_Horror_Science Fiction_Thriller
15000000,10135,en,Road House,6.216203,1989-05-19,30050028,114.0,Road House,6.3,252,Action_Thriller
10000000,26352,en,A Low Down Dirty Shame,3.290639,1994-11-23,29392418,100.0,A Low Down Dirty Shame,6.0,31,Action_Comedy_Crime
8500000,20616,en,Swimfan,4.844451,2002-09-06,34411240,84.0,Swimfan,5.0,70,Drama_Thriller
12000000,9794,en,Employee of the Month,9.559737,2006-10-06,38368909,103.0,Employee of the Month,5.3,153,Comedy_Romance
10000000,15037,en,Can't Hardly Wait,11.350382,1998-06-12,25605015,100.0,Can't Hardly Wait,6.1,122,Comedy_Drama_Romance
10000000,227,en,The Outsiders,13.455373,1983-03-25,33697647,91.0,The Outsiders,6.9,291,Crime_Drama
65000000,294272,en,Pete's Dragon,31.974359,2016-08-10,143695338,102.0,Pete's Dragon,6.2,679,Adventure_Family_Fantasy
10000000,11336,en,The Dead Zone,16.78512,1983-10-21,20766616,103.0,The Dead Zone,6.9,311,Horror_Science Fiction_Thriller
10000000,283445,en,Sinister 2,26.090495,2015-08-19,52882018,97.0,Sinister 2,5.4,581,Horror
14000000,88036,en,Sparkle,2.698185,2012-08-17,24637469,116.0,Sparkle,5.8,36,Drama_Music
0,10984,en,Valentine,5.904126,2001-02-01,0,96.0,Valentine,5.0,114,Horror_Thriller
10000000,22824,en,The Fourth Kind,22.888173,2009-11-06,42333295,98.0,The Fourth Kind,5.8,441,Mystery_Science Fiction_Thriller
10000000,9526,en,A Prairie Home Companion,5.025446,2006-06-09,0,105.0,A Prairie Home Companion,6.4,81,Drama_Comedy_Music
0,39349,en,Sugar Hill,2.580808,1994-02-25,0,123.0,Sugar Hill,5.2,13,Drama_Action_Thriller
0,15983,en,Invasion U.S.A.,4.192064,1985-09-27,0,107.0,Invasion U.S.A.,5.3,49,Action_Thriller
0,14544,en,Roll Bounce,2.596338,2005-09-23,0,112.0,Roll Bounce,6.1,27,Comedy_Drama_Family
9000000,11545,en,Rushmore,18.289303,1998-09-17,17096053,93.0,Rushmore,7.5,676,Comedy_Drama
10000000,42684,en,Skyline,26.268209,2010-11-11,66821036,100.0,Skyline,4.7,507,Science Fiction
10000000,268238,en,The Second Best Exotic Marigold Hotel,17.592299,2015-02-26,85978266,122.0,The Second Best Exotic Marigold Hotel,6.3,272,Drama_Comedy
0,8359,en,Kit Kittredge: An American Girl,6.27141,2008-07-02,0,101.0,Kit Kittredge: An American Girl,6.4,34,Comedy_Drama_Family
0,15648,en,The Perfect Man,11.158906,2005-06-17,0,100.0,The Perfect Man,5.5,203,Comedy_Drama_Family_Romance
10000000,41823,en,Mo' Better Blues,3.079862,1990-08-03,16153593,129.0,Mo' Better Blues,6.3,47,Drama_Romance
0,11891,en,Kung Pow: Enter the Fist,8.288813,2002-01-25,0,81.0,Kung Pow: Enter the Fist,6.1,159,Action_Comedy
11000000,9362,en,Tremors,32.579697,1990-01-19,48572000,96.0,Tremors,6.6,864,Action_Horror
12600000,9902,en,Wrong Turn,33.555764,2003-05-30,28650575,84.0,Wrong Turn,6.0,635,Horror_Thriller
10000000,14729,en,The Long Riders,2.959547,1980-05-12,15795189,99.0,The Long Riders,6.6,50,Western_History
25000000,9455,en,The Corruptor,4.068107,1999-03-12,15156200,110.0,The Corruptor,6.0,57,Action_Crime_Mystery_Thriller
